range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.7450980392156861,0.25490196078431393
short,1,0.8304765492559801,0.16952345074401987
short,2,0.43533879672196646,0.5646612032780336
short,3,0.17882533627288258,0.8211746637271174
short,4,0.015593220338983074,0.984406779661017
short,5,0.41666666666666646,0.5833333333333335
short,6,0.2689295039164491,0.7310704960835509
short,7,0.5730994152046783,0.42690058479532167
short,8,0.5686274509803915,0.43137254901960853
short,9,0.23474178403755874,0.7652582159624413
medium,0,0.9989701338825953,0.001029866117404743
medium,1,0.05830903790087471,0.9416909620991253
medium,2,0.3965936739659365,0.6034063260340635
medium,3,0.9310344827586207,0.06896551724137934
medium,4,0.03228840125391849,0.9677115987460815
medium,5,0.011025641025641018,0.988974358974359
medium,6,0.02898550724637682,0.9710144927536232
medium,7,0.6389776357827471,0.36102236421725287
medium,8,0.6446700507614208,0.3553299492385792
medium,9,0.397590361445783,0.602409638554217
long,0,0.9994051160023796,0.0005948839976204212
long,1,0.6932515337423315,0.3067484662576685
long,2,0.47234042553191496,0.527659574468085
long,3,0.09603658536585362,0.9039634146341464
long,4,0.9826086956521739,0.017391304347826098
long,5,0.8431372549019607,0.15686274509803932
long,6,0.8785714285714283,0.12142857142857166
long,7,0.566666666666666,0.433333333333334
long,8,0.6961038961038961,0.3038961038961039
long,9,0.6622950819672129,0.3377049180327871
