range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,34.65853862394277,0.19979989319980787,,,0.26574520823467884,0.23502816576403177
medium,15.66811713627188,0.19784902876900604,,1.0784313725490198,0.13055380993721122,0.23525030686203605
long,8.715597611074077,0.1696652433556558,,,0.12119005677794153,0.23502816576403165
