model,mse,r_squared,aic,bic
Basic Single-Stage,0.0020545594158660283,0.9277793598402517,-181.61621738740888,-178.81382262408457
Basic Two-Stage,0.002301088287202294,0.9191135248352998,-178.2181585108297,-175.4157637475054
Weber Single-Stage,0.0023657635104516687,0.9168401001830487,-177.38695593593053,-174.58456117260621
Weber Two-Stage,0.002569839538045552,0.9096665420760051,-174.90568294757995,-172.10328818425563
Linear Regression,0.009910160394543826,0.6516439864173738,-134.4228153260329,-131.62042056270857
