range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-187.77202726425767,0.12169739458908962,0.34386806850314,0.15192842825098699,-0.11043900032165839
long,Equal,0.0,-179.76756474886224,0.14170678238501164,0.11036904349646703,0.1989120692777284,-0.1779130434782609
long,Bayes(range),0.0,-171.28340844772643,0.15539637335569695,-0.06981915760377455,0.21139359752101788,-0.19368608981213895
long,Bayes(stimulus),0.0,-159.66997572974043,0.17630440316661775,-0.3770665541100928,0.2324443604315744,-0.20971475926551034
long,LLM(Combined),,,0.0,1.0,0.14381813999389767,-0.09709999999999999
medium,EmpiricalLinear,3.0,-189.53660281397825,0.10839136517556117,0.566656568142083,0.14839628072994607,-0.027171926062274417
medium,Equal,0.0,-162.02506509097591,0.15862792371401127,0.07188428659339319,0.1833329286496911,-0.11658636363636367
medium,Bayes(range),0.0,-156.1791261972102,0.16952365612966908,-0.05999414528449343,0.19094469091291827,-0.12890809884878304
medium,Bayes(stimulus),0.0,-144.15395960477966,0.19434639374164198,-0.3931433899001924,0.21960939716470287,-0.12461255733641888
medium,LLM(Combined),,,0.0,1.0,0.18658681625452533,-0.004813636363636373
short,Bayes(range),0.0,-234.05542997832168,0.08732858848643589,0.5462374990020185,0.08468508136796418,0.028544687051725998
short,EmpiricalLinear,3.0,-229.75245382170527,0.08579841658512345,0.5619998415213479,0.12239125846534926,0.09203039086534105
short,Equal,0.0,-228.34584240291616,0.0926800050352466,0.48892125569431966,0.08285708956792211,0.020835416666666672
short,Bayes(stimulus),0.0,-195.79346681252593,0.13009175376057244,-0.006967047050814079,0.07594071142183702,-0.006344504958666868
short,LLM(Combined),,,0.0,1.0,0.11013431856147292,0.05875208333333334
