range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,37.38847858335549,0.17749739275493567,,,0.12313143455656718,0.24718809267831113
medium,36.63196075042117,0.09526665090694322,,,0.08470339963009323,0.217956842254054
long,31.34990489427339,0.05491875501643315,,,0.18643108517222742,0.21906490146470325
