range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,41.80523831122476,0.12368813746035927,,,0.2544927817918329,0.24718809267831113
medium,39.21246885018634,0.11074684919198843,,,0.024546762180738434,0.217956842254054
long,31.570835329772162,0.09565224059142688,,,0.0639264936852331,0.21906490146470325
