model,mse,r_squared,aic,bic
Basic Single-Stage,0.002710491818700883,0.916878335615699,-173.30768926841614,-170.50529450509183
Basic Two-Stage,0.0028164518333937795,0.9136288984771357,-172.15767223126653,-169.35527746794222
Weber Single-Stage,0.005350933460052161,0.8359048744805432,-152.90892166877532,-150.106526905451
Weber Two-Stage,0.005526428885205268,0.8305230202613526,-151.94097532849824,-149.13858056517392
Linear Regression,0.0016004503783594872,0.95091957175599,-189.1053672161739,-186.3029724528496
