range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,29.348238646303944,0.12200971991309985,3.500000000000001,,-0.4726494017448165,0.23132065873322594
medium,7.842095166302735,0.13445597004397786,,0.5547001962252284,-0.05190605245217438,0.44842579448937697
long,-5.538519101797375,,,,-0.5233578902930294,-0.3956530160736351
