model,mse,r_squared,aic,bic
Basic Single-Stage,0.2854479994082838,0.9143662791667806,-12.297994724588644,-11.168096009665572
Basic Two-Stage,0.2843947988092711,0.9146822368412579,-12.346048592658981,-11.216149877735909
Weber Single-Stage,0.28814491472615994,0.9135572109865147,-12.17574762432736,-11.045848909404288
Weber Two-Stage,0.2819593540940559,0.9154128644626804,-12.457854481203697,-11.327955766280624
Linear Regression,0.24424132397370332,0.9267281837796862,-14.324727401207891,-13.194828686284819
