model,mse,r_squared,aic,bic
Basic Single-Stage,0.004515031083016106,0.9107450575107908,-158.00365249561708,-155.20125773229276
Basic Two-Stage,0.0038620363902659577,0.9236537180882147,-162.6890532540118,-159.8866584906875
Weber Single-Stage,0.00449932023727908,0.9110556358007145,-158.1082016269428,-155.30580686361847
Weber Two-Stage,0.0037318305848846036,0.9262276785897913,-163.7176538954109,-160.9152591320866
Linear Regression,0.004691438542985179,0.9072577641999131,-156.85408659347658,-154.05169183015227
