range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-323.0821387417289,0.03722326210336665,0.8829358531923004,0.05324184524652513,-0.012270653452061932
long,Bayes(range),0.0,-315.2317927301891,0.042752913769317134,0.8455718455756449,0.05199565080723093,0.007513122091777713
long,Bayes(stimulus),0.0,-308.2952338389529,0.045823769460783384,0.8225905840152903,0.04699953583481134,0.008588162146690757
long,Equal,0.0,-274.4436364013555,0.06428452379850068,0.6508533288273065,0.06835798812136004,0.02844400000000001
long,LLM(Combined),,,0.0,1.0,0.03455856681056088,-0.014055999999999989
medium,Bayes(stimulus),0.0,-363.1459282014054,0.026477518018452956,0.9651214447553482,0.03158263153393155,-0.011572315759983472
medium,EmpiricalLinear,3.0,-336.16222913458256,0.032659408847110064,0.946933483271508,0.04583791183068564,-0.02125427506916235
medium,Bayes(range),0.0,-321.2268182379115,0.04026518083241819,0.9193390653001325,0.040658369019108145,0.0026233595711825275
medium,Equal,0.0,-297.872483406704,0.05085764445980565,0.871318407960199,0.04562461660112884,0.00782999999999999
medium,LLM(Combined),,,0.0,1.0,0.03815874264175906,-0.020070000000000005
short,Equal,0.0,-309.97366051727164,0.045061069672168226,0.7024629415798699,0.08561606473086693,-0.06135599999999999
short,Bayes(range),0.0,-302.88322298383065,0.04837209263281279,0.6571313140459442,0.0805452061744745,-0.05556354099002703
short,EmpiricalLinear,3.0,-295.4178906232345,0.04908612324443234,0.6469342919823104,0.0926717020684612,-0.07285707147877592
short,Bayes(stimulus),0.0,-270.14849285258566,0.06710579140718081,0.3401304678557312,0.07955068306024701,-0.04373667040654262
short,LLM(Combined),,,0.0,1.0,0.08830097700478742,-0.072256
