range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,127.69034862740418,3.5855199065128613,-1.0094962173314994,2.064371177380657,1.1713999999999998
long,Combo_NonOracle,0.0,138.56320254911608,3.997351534668252,-1.4976271245020993,1.1708021472564516,0.22719856530456772
long,EmpiricalLinear,2.0,138.66777723346627,3.844631548909379,-1.3104276208061352,3.3571267361706183,1.969539416004277
long,Combo_Oracle,0.0,163.38978656152662,5.123807759226118,-3.1036335428138315,1.6713429957001464,-1.2264717201332371
long,LLM(Combined),,,0.0,1.0,4.345607591350143,3.123
medium,EmpiricalLinear,2.0,105.34421851012871,2.7550681664207266,-2.0506814845162427,4.77771419256037,4.104711928177117
medium,Equal,0.0,122.30480645805069,3.3975278512471387,-3.639361561030505,3.441648221419499,3.0728000000000004
medium,Combo_NonOracle,0.0,154.6882413775626,4.6968046404771595,-7.8661926091426295,2.1666269705293373,1.8520449495327989
medium,Combo_Oracle,0.0,179.48193822016162,6.018387595715603,-13.557690306765577,1.1661178251954085,0.42602168959125863
medium,LLM(Combined),,,0.0,1.0,6.328377890107386,6.0916999999999994
short,EmpiricalLinear,2.0,74.69829811979405,2.0278639165768513,0.16998383978798515,5.390146078566635,4.907112556832584
short,Equal,0.0,110.84114677024783,3.0295420446001406,-0.8525199822380105,3.851056198369481,3.54523
short,Combo_NonOracle,0.0,155.11458908531765,4.716872107595017,-3.4907319714612974,2.2544449506440674,1.9341186599717577
short,Combo_Oracle,0.0,175.03554172666747,5.756648324667443,-5.688801859740125,1.280973390499295,0.8004500305419812
short,LLM(Combined),,,0.0,1.0,6.3821835482066795,6.090230000000002
