range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,31.67904129857503,0.1960487439335137,,,0.4059541240248772,0.23502816576403182
medium,38.03175675720215,0.093780453507328,,-0.2318840579710142,0.4559575175321318,0.23525030686203616
long,42.41315096441415,0.0862887004882714,,,0.2038205448824083,0.23502816576403177
