model,mse,r_squared,aic,bic
Basic Single-Stage,0.207862064263585,0.9607369009379508,-43.12627282914753,-40.32387806582322
Basic Two-Stage,0.20727117715418963,0.9608485136999662,-43.211674517486216,-40.40927975416191
Weber Single-Stage,0.16286849345722798,0.9692357438315976,-50.44418157518972,-47.64178681186541
Weber Two-Stage,0.17708131178991743,0.9665510822694972,-47.93421848432059,-45.13182372099628
Linear Regression,0.19588366376727084,0.9629995029522139,-44.906877293700695,-42.10448253037639
