range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-317.25031209394575,0.041898589285516166,0.9021350582033563,0.06884302318665539,-0.05734128199999998
long,EmpiricalLinear,2.0,-312.5835114332053,0.042178902883718894,0.9008211886270321,0.06822707307194803,-0.05686934143483478
long,Combo_NonOracle,0.0,-279.9207521882782,0.06085827236099982,0.7935249500455455,0.04084675063726004,-0.03540780328021082
long,Combo_Oracle,0.0,-241.03326811123105,0.0897854196842581,0.5505928528779571,0.014393896998112173,-0.00545711005505738
long,LLM(Combined),,,0.0,1.0,0.09596044257922114,-0.08140599999999998
medium,Combo_NonOracle,0.0,-331.55689125779924,0.036313383545177755,0.9410109007916505,0.025317715718935683,-0.015378549064066412
medium,Equal,0.0,-310.217638586355,0.04495126454909724,0.9096096312498865,0.043464582513163146,-0.022200990584253236
medium,Combo_Oracle,0.0,-309.64990104753554,0.04520719557304772,0.9085774219904258,0.018171250012985692,0.001971517423291802
medium,EmpiricalLinear,2.0,-306.88457290950936,0.044652466637440276,0.9108073145200588,0.04301910472647002,-0.022054192762166816
medium,LLM(Combined),,,0.0,1.0,0.04519650729868404,-0.025483600000000002
short,Equal,0.0,-311.48975744846086,0.044383052860485106,0.927362767603535,0.03849168052070924,0.018256013133200008
short,EmpiricalLinear,2.0,-307.43299816360434,0.04440825151451038,0.9272802640366228,0.03795436736060363,0.017958014840648753
short,Combo_NonOracle,0.0,-295.2761028064201,0.052195393858386965,0.8995408952997717,0.01493797030389988,0.004406516627385778
short,Combo_Oracle,0.0,-278.38511072739067,0.061800049879644894,0.8591675947783184,0.010272090112005663,0.003485592631765606
short,LLM(Combined),,,0.0,1.0,0.05938334564505439,-0.0016159999999999875
