range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.000599640215870478,0.9994003597841296
short,1,0.8217821782178215,0.1782178217821785
short,2,0.6503496503496505,0.34965034965034947
short,3,0.4714587737843554,0.5285412262156446
short,4,0.002795899347623482,0.9972041006523765
short,5,0.0027888109524211962,0.9972111890475788
short,6,0.05936920222634511,0.9406307977736549
short,7,0.0818668706962509,0.9181331293037491
short,8,0.11616161616161612,0.8838383838383839
short,9,0.03358208955223874,0.9664179104477613
medium,1,0.5,0.5
medium,2,0.23076923076923062,0.7692307692307694
medium,3,0.19999999999999993,0.8
medium,4,0.14285714285714282,0.8571428571428572
medium,5,0.19999999999999993,0.8
medium,6,0.7999999999999997,0.2000000000000003
medium,7,0.00033322225924691787,0.9996667777407531
medium,8,0.22222222222222257,0.7777777777777775
medium,9,0.2727272727272727,0.7272727272727273
long,0,0.996309963099631,0.0036900369003689537
long,1,0.6343692870201098,0.36563071297989025
long,2,0.27611168562564603,0.723888314374354
long,3,0.4236311239193089,0.5763688760806911
long,4,0.05660377358490532,0.9433962264150947
long,5,0.05382674516400337,0.9461732548359967
long,6,0.3629629629629627,0.6370370370370373
long,7,0.14438502673796788,0.8556149732620322
long,8,0.271844660194175,0.7281553398058249
long,9,0.2761116856256466,0.7238883143743534
