range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(range),0.0,-239.75736890037575,0.09093833049524946,0.5405677803742656,0.16325801742226395,-0.10282944680993181
long,EmpiricalLinear,3.0,-239.0338441209778,0.08626438612934548,0.5865808714292882,0.18145637571789852,-0.13698148245155922
long,Bayes(stimulus),0.0,-228.33042974011016,0.1019467870466747,0.42260292282555323,0.15976238424324843,-0.09331139894481509
long,Equal,0.0,-187.4792664594414,0.15338676605235538,-0.3070833333333334,0.22888517426867125,-0.12915
long,LLM(Combined),,,0.0,1.0,0.19062073077186542,-0.12805000000000002
medium,EmpiricalLinear,3.0,-220.2863356324285,0.08546621878610673,0.6698824626946251,0.15902431904665743,0.0134586042922105
medium,Bayes(range),0.0,-198.6656416070255,0.11539328125771771,0.39821596513197155,0.16155734071858727,0.05294999999999998
medium,Equal,0.0,-168.88353843155545,0.15950330513135486,-0.1497912239296888,0.17681569807841307,0.052950000000000004
medium,LLM(Combined),,,0.0,1.0,0.1378228533772374,0.005993478260869557
medium,Bayes(stimulus),0.0,,0.10103988549270213,0.5203400607362838,0.17392286604177087,0.062188972251175555
short,Bayes(stimulus),0.0,-276.1562080436162,0.059730022808310655,0.8329030896218793,0.07301758102186148,0.028458245167890615
short,EmpiricalLinear,3.0,-270.2981771890545,0.05964355667510616,0.8333865237574283,0.06684837306398633,0.02082608826808642
short,Bayes(range),0.0,-269.2293701493381,0.06410464383003162,0.8075304451747228,0.0752801299639909,0.035698639764636136
short,Equal,0.0,-204.48139249353977,0.1241152361184343,0.27850511864168725,0.10903286435843132,0.031679591836734695
short,LLM(Combined),,,0.0,1.0,0.08383646739519816,0.018720408163265315
