range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-312.04821570406375,0.044135882850619174,0.9222621985994288,0.045665244731718214,-0.02665226845359042
long,Combo_NonOracle,0.0,-306.7344692324092,0.04654458109031268,0.9135456461874478,0.04098089327841781,-0.025077316376784245
long,EmpiricalLinear,2.0,-303.7211052053098,0.046087613519799404,0.9152349040588306,0.04127868894525553,-0.025245901972798076
long,Combo_Oracle,0.0,-295.49579920865636,0.05208084832818191,0.8917557796649342,0.033757875947901334,-0.00842143196706519
long,LLM(Combined),,,0.0,1.0,0.055972722277217724,-0.02045405853999998
medium,Combo_NonOracle,0.0,-301.3251322904815,0.04913167583763265,0.9026676354028895,0.0261035609382689,-0.017385156837187735
medium,Equal,0.0,-298.86633788420556,0.050354696906250454,0.8977615889713256,0.038003956441410476,-0.021777475014110665
medium,EmpiricalLinear,2.0,-297.5636680190699,0.04901461890346627,0.9031308744639017,0.027176196434033316,-0.017855318176471492
medium,Combo_Oracle,0.0,-282.56255497818216,0.05927156790535417,0.8583466172329128,0.015739045406881116,0.0011688150976905654
medium,LLM(Combined),,,0.0,1.0,0.060782663754957236,-0.034519487200000004
short,Combo_NonOracle,0.0,-288.45925070156864,0.05587755460040167,0.8493958133637995,0.018020488731343147,-0.005551784087254835
short,EmpiricalLinear,2.0,-283.73784286341356,0.056282117177708244,0.8472071211202575,0.019360289601045768,-0.00525055967215704
short,Equal,0.0,-278.66267771963595,0.061628751184239855,0.816798512017146,0.032318960222974126,-0.002737700147935985
short,Combo_Oracle,0.0,-275.21974246321247,0.06378753877241682,0.8037390248303418,0.012258541764962771,0.007252616869373931
short,LLM(Combined),,,0.0,1.0,0.06002705048975836,-0.03671641999999999
