range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.05283773727394742,0.9471622627260525
short,1,0.22116736415172794,0.778832635848272
short,2,0.4321142031955269,0.567885796804473
short,3,0.10057391003339794,0.899426089966602
short,4,0.0013378788353553524,0.9986621211646447
short,5,0.012578623451323129,0.9874213765486769
short,6,0.008574580591166739,0.9914254194088332
short,7,0.10275848122884285,0.8972415187711571
short,8,0.0735847818164481,0.9264152181835519
short,9,0.09353214105729907,0.9064678589427009
medium,0,0.9999940741091904,5.925890809610479e-06
medium,1,0.10671225649143869,0.8932877435085613
medium,2,0.18407775444347688,0.8159222455565232
medium,3,0.09438004165013188,0.9056199583498681
medium,4,0.04710056460388802,0.952899435396112
medium,5,0.017096939647803046,0.982903060352197
medium,6,0.017694855751535916,0.982305144248464
medium,7,0.24429967426710097,0.755700325732899
medium,8,0.07759269131619115,0.9224073086838088
medium,9,0.16931868716040419,0.8306813128395958
long,0,0.09047567457349599,0.909524325426504
long,1,0.38211724635474004,0.61788275364526
long,2,0.9901072257836745,0.009892774216325506
long,3,0.4362514251288528,0.5637485748711473
long,4,0.34622841842858454,0.6537715815714155
long,5,0.5838717798887471,0.41612822011125294
long,6,0.5028427464841692,0.49715725351583084
long,7,0.6611665543344691,0.33883344566553086
long,8,0.6843150309802569,0.3156849690197431
long,9,0.5789993844351016,0.42100061556489843
