range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.20865533230293665,0.7913446676970634
short,1,0.2808988764044944,0.7191011235955056
short,2,0.09723557833836395,0.9027644216616361
short,3,0.2224299065420561,0.7775700934579439
short,4,0.02900490852298081,0.9709950914770192
short,5,0.01340482573726541,0.9865951742627346
short,6,0.7257142857142858,0.27428571428571424
short,7,0.5302752293577981,0.46972477064220186
short,8,0.5564356435643565,0.4435643564356435
short,9,0.4141876430205952,0.5858123569794048
medium,0,0.8968077476743047,0.10319225232569529
medium,1,0.1753176499694671,0.8246823500305329
medium,2,0.2186836518046709,0.7813163481953291
medium,3,0.6765163297045101,0.32348367029548986
medium,4,0.005439005439005439,0.9945609945609946
medium,5,0.07246376811594205,0.927536231884058
medium,6,0.8133333333333334,0.18666666666666665
medium,7,0.9215548940640869,0.07844510593591314
medium,8,0.6444444444444444,0.3555555555555556
medium,9,0.5453057364228292,0.4546942635771708
long,0,0.7910772578890098,0.20892274211099016
long,1,0.5985663082437277,0.4014336917562723
long,2,0.13435586973704683,0.8656441302629532
long,3,0.19575357889657394,0.804246421103426
long,4,0.13191860868875063,0.8680813913112494
long,5,0.2808988764044944,0.7191011235955056
long,6,0.4010695187165776,0.5989304812834224
long,7,0.18060473985290112,0.8193952601470988
long,8,0.053791928845153,0.946208071154847
long,9,0.09677419354838711,0.9032258064516129
