range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.8823529411764703,0.11764705882352966
short,1,0.06493506493506486,0.9350649350649352
short,2,0.020253164556962057,0.979746835443038
short,3,0.004705882352941184,0.9952941176470588
short,4,0.010309278350515485,0.9896907216494845
short,5,0.029090909090909136,0.9709090909090908
short,6,0.016574585635359143,0.9834254143646408
short,7,0.0005461496450027305,0.9994538503549972
short,8,0.07894736842105274,0.9210526315789472
short,9,0.15909090909090937,0.8409090909090906
medium,0,0.09999999999999999,0.9
medium,1,0.14045801526717586,0.8595419847328242
medium,2,0.6,0.4
medium,3,0.8124999999999999,0.1875000000000001
medium,4,0.1739130434782609,0.8260869565217391
medium,5,0.20000000000000004,0.7999999999999999
medium,6,0.5781249999999996,0.42187500000000044
medium,7,0.8052631578947367,0.19473684210526332
medium,8,0.5722222222222222,0.4277777777777778
medium,9,0.6510416666666664,0.3489583333333336
long,0,0.9991876523151909,0.0008123476848090894
long,1,0.5645161290322599,0.4354838709677401
long,2,0.692307692307693,0.30769230769230704
long,3,0.11409395973154303,0.885906040268457
long,4,0.1241379310344829,0.8758620689655171
long,5,0.10960960960960954,0.8903903903903905
long,6,0.054858934169279075,0.9451410658307209
long,7,0.10588235294117647,0.8941176470588236
long,8,0.2916666666666667,0.7083333333333333
long,9,0.048507462686566825,0.9514925373134332
