model,mse,r_squared,aic,bic
Basic Single-Stage,0.004918017276896557,0.8900848349488644,-155.4393952669065,-152.6370005035822
Basic Two-Stage,0.0049290143209557895,0.8898390566514753,-155.37240158217713,-152.57000681885282
Weber Single-Stage,0.005003175296246375,0.8881815968703333,-154.92447967300268,-152.12208490967836
Weber Two-Stage,0.005003665672680185,0.8881706372084157,-154.92154001334143,-152.1191452500171
Linear Regression,0.0048139901429703515,0.8924097880654404,-156.08063842653925,-153.27824366321494
