range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.9996667777407531,0.0003332222592469236
short,1,0.9994538503549972,0.0005461496450027692
short,2,0.8254545454545456,0.17454545454545445
short,3,0.13793103448275823,0.8620689655172418
short,4,0.4431999999999998,0.5568000000000002
short,5,0.3902439024390243,0.6097560975609757
short,6,0.13700107874865164,0.8629989212513484
short,7,0.40857908847184976,0.5914209115281502
short,8,0.031339031339031403,0.9686609686609686
short,9,0.08628230616302181,0.9137176938369782
medium,0,0.998003992015968,0.001996007984031989
medium,1,0.9986684420772303,0.0013315579227697327
medium,2,0.9995002498750625,0.0004997501249375258
medium,3,0.998003992015968,0.001996007984031989
medium,4,0.6,0.4
medium,5,0.2946708463949842,0.7053291536050158
medium,6,0.19999999999999973,0.8000000000000003
medium,7,0.038461538461538526,0.9615384615384615
medium,8,0.14285714285714302,0.857142857142857
medium,9,0.020000000000000042,0.98
long,0,0.998003992015968,0.001996007984031989
long,1,0.7999999999999999,0.20000000000000007
long,2,0.39893617021276623,0.6010638297872337
long,3,0.25906735751295357,0.7409326424870464
long,4,0.26385224274406327,0.7361477572559367
long,5,0.19569471624266147,0.8043052837573386
long,6,9.736150326161031e-05,0.9999026384967384
long,7,0.045235223160434344,0.9547647768395656
long,8,0.1232741617357001,0.8767258382643
long,9,3.539697709815582e-05,0.9999646030229018
