range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-235.8194345115465,0.09459086754427078,0.45538657207895217,0.2749032690725008,-0.23674933329999995
long,Bayes(range),0.0,-223.52497670176598,0.1069654100802509,0.3035713183526991,0.2851841702002665,-0.26415867935541865
long,EmpiricalLinear,3.0,-220.8761641037019,0.1034401968914817,0.34871870569113916,0.26867505255322205,-0.2451784322769684
long,Bayes(stimulus),0.0,-220.16301449436853,0.11062268029213486,0.25513377626971634,0.30620943603526324,-0.28468782021845734
long,LLM(Combined),,,0.0,1.0,0.30503852632085665,-0.253256
medium,Bayes(range),0.0,-222.8827426465235,0.107654589073426,-0.30404423232188327,0.1651631397103458,-0.09324787354161526
medium,EmpiricalLinear,3.0,-219.78404371197428,0.10457607968894932,-0.2305292508809682,0.1584783952503266,-0.07820118282016832
medium,Equal,0.0,-209.90698185443293,0.12257038794097047,-0.6904345047348144,0.18114003323395964,-0.06517
medium,Bayes(stimulus),0.0,-208.82866559449457,0.12389923608073898,-0.7272869222570815,0.15374932174506306,-0.08126086009121863
medium,LLM(Combined),,,0.0,1.0,0.20490303472618457,-0.08927
short,Bayes(range),0.0,-232.83322009526822,0.09745815223063557,0.4703615293562464,0.1764306429107305,0.1319968617154983
short,EmpiricalLinear,3.0,-231.62586431912956,0.09289749079681502,0.5187717169565024,0.18439054494592758,0.1449976150971372
short,Equal,0.0,-212.8544013329646,0.11901044538657565,0.21020689543219895,0.19647914389177404,0.14632733333333336
short,Bayes(stimulus),0.0,-206.7505107924457,0.12650099465555623,0.10765856944090924,0.21659093051372721,0.1688004748507839
short,LLM(Combined),,,0.0,1.0,0.22436156208227825,0.16414400000000004
