range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.5353934662831279,0.4646065337168721
short,1,0.959154953130849,0.040845046869151025
short,2,0.291780212144571,0.708219787855429
short,3,0.49176662383461944,0.5082333761653806
short,4,4.9289977868799935e-06,0.9999950710022131
short,5,0.4682788855156964,0.5317211144843036
short,6,0.9999925146759135,7.4853240864536374e-06
short,7,0.8383921853822092,0.16160781461779083
short,8,0.7740228030974132,0.22597719690258677
short,9,0.303297940485665,0.696702059514335
medium,0,0.6407418625783453,0.3592581374216547
medium,1,0.5679973781134766,0.4320026218865234
medium,2,0.2897248456370067,0.7102751543629933
medium,3,0.8690184386331656,0.13098156136683436
medium,4,0.9999919021364557,8.097863544276329e-06
medium,5,0.02833031096827412,0.9716696890317259
medium,6,0.5409748009552001,0.4590251990447999
medium,7,0.8139549569892973,0.18604504301070268
medium,8,0.3443729656378772,0.6556270343621228
medium,9,0.3651917895268659,0.6348082104731341
long,0,0.7054353309071513,0.29456466909284873
long,1,0.2983977994874407,0.7016022005125593
long,2,0.8838058424193819,0.11619415758061813
long,3,0.7643407483247568,0.23565925167524315
long,4,0.47978505629477985,0.5202149437052201
long,5,0.8344459279038718,0.16555407209612816
long,6,0.3833813051479261,0.6166186948520739
long,7,0.795594026588396,0.20440597341160405
long,8,0.780532700718207,0.21946729928179298
long,9,0.9043879025070737,0.09561209749292632
