range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-276.1543619678212,0.06319414529843725,0.7764203063100589,0.10719430274039754,-0.08655599999999998
long,Combo_Oracle,0.0,-271.1113196259749,0.06646277939423177,0.7526934231791528,0.07328106442080674,-0.04689160629397587
long,EmpiricalLinear,2.0,-269.2067522071793,0.06508458663826941,0.7628435340834102,0.10770668153298268,-0.08794182621058855
long,Combo_NonOracle,0.0,-230.44786589923473,0.09981082256166415,0.44225724511097486,0.1239636078477559,-0.10845768499032599
long,LLM(Combined),,,0.0,1.0,0.09486712043695643,-0.058656
medium,Equal,0.0,-240.83933398577514,0.08995971320541213,0.5924682092218938,0.10300628058521483,-0.05173000000000001
medium,Combo_NonOracle,0.0,-238.412936846251,0.09216919005555421,0.5722038116958199,0.12071342127864841,-0.062283242675338635
medium,EmpiricalLinear,2.0,-237.6343735674027,0.08924733348059825,0.5988970401089984,0.1034786321503582,-0.05239775502947129
medium,Combo_Oracle,0.0,-229.85861785746457,0.10040069206965146,0.49237993388721824,0.0782184471637263,0.011028361829634235
medium,LLM(Combined),,,0.0,1.0,0.08582058983717136,-0.05987
short,Combo_NonOracle,0.0,-246.67090357060255,0.08486368329521571,0.528798433497077,0.11205544535544205,-0.07379749540378032
short,Equal,0.0,-243.56432401974115,0.08754141876848924,0.49859330018319803,0.12177342296248389,-0.08235599999999998
short,EmpiricalLinear,2.0,-240.49900225396024,0.08672700020685915,0.5078793139963003,0.12071564949765236,-0.08181446175770846
short,Combo_Oracle,0.0,-207.87517149589138,0.12508625808426455,-0.02372232148149922,0.08747194947377354,0.035863244464341665
short,LLM(Combined),,,0.0,1.0,0.10905931661256639,-0.06205599999999998
