range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-256.1342398868547,0.07720103626247513,-1.2424899163205105,0.12099959917288981,-0.03804999999999999
long,Bayes(range),0.0,-254.3376700641061,0.07860054067750331,-1.3245308059402863,0.12008568232211826,-0.03810215605953851
long,EmpiricalLinear,3.0,-252.30180480567861,0.07554565918179822,-1.147352139099247,0.1417081576444759,-0.06723842084330434
long,Bayes(stimulus),0.0,-245.41942301305326,0.0859324092926065,-1.7784220421829073,0.11044700043165469,-0.03172015795442947
long,LLM(Combined),,,0.0,1.0,0.13948613909632743,-0.061250000000000006
medium,EmpiricalLinear,3.0,-299.1217593479078,0.047301295554416777,-1.4026164695742103,0.2271426736771281,-0.1733638871104813
medium,Bayes(stimulus),0.0,-291.6496466081126,0.05412297719211505,-2.1455872386690924,0.19272231261669567,-0.12854745987632757
medium,Equal,0.0,-271.91346633727187,0.06593178292750773,-3.6679695889351827,0.1830523722872774,-0.11987000000000002
medium,Bayes(range),0.0,-266.67132897982594,0.06948021175503283,-4.1839480966498455,0.1807716645865291,-0.11738410278887064
medium,LLM(Combined),,,0.0,1.0,0.22071019686457624,-0.16266999999999998
short,EmpiricalLinear,3.0,-332.8345898152774,0.03376448060928948,-0.9895988670420333,0.16446209599950393,-0.12236769204621516
short,Bayes(stimulus),0.0,-267.0959596072914,0.06918580301305247,-7.353709142340138,0.1305409387438487,-0.07736228985917938
short,Equal,0.0,-232.59736887211156,0.09768827974736785,-15.654450261780106,0.10961816911443101,-0.05765
short,Bayes(range),0.0,-217.09597130479574,0.11406809172249967,-21.707730452378005,0.10050455273267292,-0.048538213744970464
short,LLM(Combined),,,0.0,1.0,0.18216734888557826,-0.13905
