model,mse,r_squared,aic,bic
Basic Single-Stage,0.013341122585232075,0.4825096280318062,-125.50487410450293,-122.70247934117862
Basic Two-Stage,0.014184717386243257,0.4497873301459483,-123.66558915258052,-120.86319438925621
Weber Single-Stage,0.012410028267038572,0.5186259549736477,-127.67509475773684,-124.87269999441253
Weber Two-Stage,0.012598273058370267,0.5113241056378843,-127.22348481407579,-124.42109005075147
Linear Regression,0.008635711214767744,0.665028382717441,-138.5520024520801,-135.7496076887558
