range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Equal,0.0,-305.8740693618874,0.04694677837722201,0.8783527505304128,0.061570403117082166,-0.049055999999999995
long,EmpiricalLinear,2.0,-302.75220966742853,0.04653632461153482,0.8804705657618108,0.04948527702710435,-0.04140305780481345
long,Combo_NonOracle,0.0,-297.0232885378257,0.05129136392246332,0.8547957930679518,0.047193091824025056,-0.03737170509941792
long,Combo_Oracle,0.0,-290.1211521621952,0.05495659859131742,0.8333019981980757,0.04767858174789172,-0.03616527956575696
long,LLM(Combined),,,0.0,1.0,0.06815349250038473,-0.05825599999999999
medium,Combo_NonOracle,0.0,-297.5048810350552,0.051044942412018596,0.9224191749208498,0.048319712652702254,-0.0008969731568713834
medium,EmpiricalLinear,2.0,-295.5796864268995,0.049996770558545914,0.9255725973432569,0.04470628562917783,-0.0009221691112800668
medium,Equal,0.0,-293.5952655847709,0.05308012810836085,0.9161094807750025,0.043352158423774025,-0.0009699999999999997
medium,Combo_Oracle,0.0,-290.827779707312,0.05456962895489131,0.9113352570556017,0.049112978021923735,0.001735255310502002
medium,LLM(Combined),,,0.0,1.0,0.054174252555988255,-0.011670000000000008
short,Combo_NonOracle,0.0,-278.4382552495374,0.061767215264113884,0.8570876205617551,0.07529028028313667,0.0339574714369994
short,EmpiricalLinear,2.0,-278.3821652020459,0.05937858424829259,0.8679271700879689,0.08485535566691355,0.05041042966589509
short,Combo_Oracle,0.0,-272.584256977379,0.06549099872106504,0.8393365705168361,0.07439344467001799,0.034430024255256
short,Equal,0.0,-253.59495912703466,0.0791864887465027,0.7651146239136949,0.11576855592085444,0.08164400000000001
short,LLM(Combined),,,0.0,1.0,0.07937653645757038,0.04394400000000001
