range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-240.5621544986702,0.08495602196284147,0.46902628796065615,0.15306785826499755,-0.08942649320716477
long,Bayes(range),0.0,-213.5322945381992,0.1182064099934182,-0.027937568125658396,0.1746559401351398,-0.11709902278407552
long,Bayes(stimulus),0.0,-147.8608323981356,0.2279547068358069,-2.8228020575736528,0.2573269372276349,-0.1610478018607549
long,Equal,0.0,-142.2416293375589,0.24113066996962457,-3.2774957698815568,0.2714165488690769,-0.18765
long,LLM(Combined),,,0.0,1.0,0.11328469887853343,-0.03505
medium,EmpiricalLinear,3.0,-206.9655550140075,0.09878169256393972,0.5951714203276299,0.17864772685533434,0.0566146977640849
medium,Bayes(range),0.0,-200.094894606016,0.11361445834547233,0.4644679799089898,0.15488987949179445,0.02423380940560084
medium,Equal,0.0,-142.57921210014067,0.21229593782593043,-0.8698277755121255,0.1949506286440125,-0.021397826086956537
medium,LLM(Combined),,,0.0,1.0,0.16351627960436288,0.022732608695652155
medium,Bayes(stimulus),0.0,,0.2145062170802548,-0.9624543962500542,0.16344438384344584,-0.04251837525432367
short,Bayes(range),0.0,-299.7842296353364,0.04989461007667159,0.8866154074192432,0.08485456615059618,0.0376548748401863
short,EmpiricalLinear,3.0,-282.5744723168433,0.05581320865673111,0.8581201375223262,0.08853749120161744,0.05315497126420868
short,Bayes(stimulus),0.0,-222.0224889985473,0.10858468646572185,0.4629880609009328,0.1394983571739406,0.024784569855564563
short,Equal,0.0,-193.32858712382253,0.14467204291085406,0.046729823282929406,0.16841598202070965,0.03375000000000001
short,LLM(Combined),,,0.0,1.0,0.09306913022049794,0.02995000000000001
