model,mse,r_squared,aic,bic
Basic Single-Stage,0.47547448980328544,0.8932778873173355,-18.303198334407984,-15.500803571083672
Basic Two-Stage,0.4756212462753569,0.8932449472520213,-18.29394020239889,-15.491545439074578
Weber Single-Stage,0.5824933687670082,0.8692570805130333,-12.213072828253583,-9.410678064929272
Weber Two-Stage,0.5848695227207342,0.8687237434456634,-12.090943547887807,-9.288548784563496
Linear Regression,0.45610733892662547,0.897624920233983,-19.55074736963833,-16.74835260631402
