model,mse,r_squared,aic,bic
Basic Single-Stage,0.1808042015932965,0.9640621329351503,-47.31005184690435,-44.50765708358004
Basic Two-Stage,0.17954913549906898,0.9643115983682237,-47.51902410953229,-44.71662934620798
Weber Single-Stage,0.17972329320501274,0.9642769816036276,-47.48993920300891,-44.6875444396846
Weber Two-Stage,0.18070580793219188,0.9640816903253085,-47.326382202899445,-44.52398743957514
Linear Regression,0.17681331322820046,0.9648553889229625,-47.97965524647108,-45.177260483146775
