range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-244.19900395107925,0.086987570393297,0.6104836858327293,0.06495407790012046,-0.008950435342817824
long,EmpiricalLinear,2.0,-243.09130090295713,0.0845076674992434,0.632376318517496,0.07493515343450334,-0.022090723057114826
long,Combo_Oracle,0.0,-236.70638815535773,0.09375560009111063,0.5475134380897043,0.0720574539434359,-0.03301853614974688
long,Equal,0.0,-236.60105428112362,0.09385440852725034,0.5465591900439817,0.1005355807662143,-0.04247000000000001
long,LLM(Combined),,,0.0,1.0,0.10334922834738534,-0.02044999999999999
medium,Combo_Oracle,0.0,-198.86720330299877,0.1368770730361225,0.34347222472803673,0.09402581842970165,-0.010821058921079051
medium,Combo_NonOracle,0.0,-197.30276292158837,0.13903527108298835,0.32260550845849034,0.10061667359569117,0.020604261422417666
medium,EmpiricalLinear,2.0,-196.3003119322958,0.13492946489418545,0.3620226198748564,0.11172301250842354,0.012511076847636445
medium,Equal,0.0,-195.64991711386307,0.14135240631749219,0.29983870863281337,0.14020917220429482,-4.064602064602574e-05
medium,LLM(Combined),,,0.0,1.0,0.13200799596994117,-0.03507000000000002
short,Combo_Oracle,0.0,-263.25889937989706,0.07189209289866072,0.7022659233203492,0.0770685015075469,0.043839595070825445
short,EmpiricalLinear,2.0,-254.46402947570505,0.07542320483788252,0.6723001407876106,0.08814894004892242,0.05697838530427167
short,Combo_NonOracle,0.0,-253.80979063752469,0.07901655381884115,0.6403314536131621,0.09489206112292738,0.07221139262439129
short,Equal,0.0,-245.92310980981532,0.08550066731923484,0.5788805513547464,0.09131481359675389,0.03335350877192983
short,LLM(Combined),,,0.0,1.0,0.06268064294501136,0.03115000000000001
