model,mse,r_squared,aic,bic
Basic Single-Stage,0.16405867046907355,0.9578480495286051,-50.225752190288425,-47.42335742696412
Basic Two-Stage,0.16410511562480162,0.9578361162738842,-50.21726041728716,-47.41486565396285
Weber Single-Stage,0.1583356697390061,0.9593184725341788,-51.29095075405369,-48.48855599072938
Weber Two-Stage,0.15724575463087062,0.9595985067897582,-51.49817065676035,-48.69577589343604
Linear Regression,0.13309478172206218,0.9658036687051719,-56.500587398893416,-53.69819263556911
