model,mse,r_squared,aic,bic
Basic Single-Stage,0.5337577415390125,0.8772317701284813,-14.83434010948275,-12.031945346158437
Basic Two-Stage,0.5391899300824796,0.8759823265702729,-14.530566217674977,-11.728171454350665
Weber Single-Stage,0.5325184696000389,0.8775168118439205,-14.904074583133173,-12.101679819808862
Weber Two-Stage,0.5336790590943209,0.8772498676729383,-14.838762795530176,-12.036368032205864
Linear Regression,0.5159417490747547,0.881329580217258,-15.852784131849532,-13.05038936852522
