model,mse,r_squared,aic,bic
Basic Single-Stage,0.0022959321595555746,0.9477829132375233,-178.28542670239446,-175.48303193907014
Basic Two-Stage,0.0022959716098664078,0.9477820160070476,-178.28491145027584,-175.48251668695153
Weber Single-Stage,0.002661454137857176,0.9394697351781761,-173.85520919938736,-171.05281443606304
Weber Two-Stage,0.0026617227178936135,0.9394636267803269,-173.85218304595872,-171.0497882826344
Linear Regression,0.002256151685411584,0.948687652718254,-178.80954730261644,-176.00715253929212
