range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.21347451114336952,0.7865254888566304
short,1,0.8696185955148142,0.13038140448518576
short,2,0.5,0.5
short,3,0.9615384615384616,0.038461538461538436
short,4,0.5,0.5
short,5,1.9999600007999834e-05,0.999980000399992
short,6,0.9641350610044452,0.03586493899555476
short,7,0.19689730035597203,0.803102699644028
short,8,0.7391885637887592,0.2608114362112408
short,9,0.9204712812960234,0.0795287187039766
medium,0,0.8292966577337311,0.17070334226626893
medium,1,0.791263310745402,0.20873668925459798
medium,2,0.9752714161501583,0.024728583849841668
medium,3,0.7970065228570655,0.20299347714293448
medium,4,0.5008187438233533,0.49918125617664666
medium,5,0.994900300882248,0.005099699117751988
medium,6,0.9999942857469386,5.714253061395169e-06
medium,7,0.8571428571428572,0.1428571428571428
medium,8,0.9083222595103493,0.09167774048965072
medium,9,0.013433637829124054,0.9865663621708759
long,0,0.8555489141263198,0.14445108587368016
long,1,0.9110141766630315,0.08898582333696847
long,2,0.8604793928063175,0.13952060719368253
long,3,0.6797176286031765,0.3202823713968235
long,4,0.7093023255813954,0.2906976744186046
long,5,0.7966074116259203,0.2033925883740797
long,6,0.8733844408158745,0.12661555918412548
long,7,0.7012867647058822,0.29871323529411775
long,8,0.8179904390158326,0.18200956098416743
long,9,0.7997808178695005,0.2002191821304995
