model,mse,r_squared,aic,bic
Basic Single-Stage,14.239558200000001,-0.09387854848080113,83.68071851345596,86.48311327678027
Basic Two-Stage,14.17764758379188,-0.0891225936932929,83.55000043313437,86.35239519645869
Weber Single-Stage,14.745026087124707,-0.1327084384890198,84.72717637910533,87.52957114242965
Weber Two-Stage,14.57463031977247,-0.11961868724529556,84.37847309596688,87.1808678592912
Linear Regression,13.004095487191838,0.0010293229578468566,80.95793266668382,83.76032743000813
