range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-219.30336893657662,0.1050799605691314,-0.060938973149374354,0.23796047783134458,-0.20952154547507768
long,Bayes(range),0.0,-209.12681211400948,0.12353038495226606,-0.46621679748241185,0.24050052629750332,-0.21273421407197624
long,Equal,0.0,-205.4401181461873,0.12816956290875856,-0.578412121922917,0.24013819457613242,-0.20758733329999995
long,Bayes(stimulus),0.0,-198.56736028267846,0.13728810530389335,-0.8109915498098699,0.2287916641117898,-0.20770725014916117
long,LLM(Combined),,,0.0,1.0,0.25888303507185206,-0.20180266659999999
medium,EmpiricalLinear,3.0,-224.06414521993176,0.10019455308389508,0.04735763635225676,0.16307812186749512,-0.07418542704372731
medium,Equal,0.0,-221.42539475125304,0.10923497887937626,-0.1323094287568123,0.17740956983770634,-0.09557900000000003
medium,Bayes(range),0.0,-218.15790241711173,0.11286317617685723,-0.2087770379724423,0.17610317721839006,-0.09769283547197276
medium,Bayes(stimulus),0.0,-218.12918802485913,0.1128955888052979,-0.2094714233022259,0.18476991735908177,-0.10111849121421891
medium,LLM(Combined),,,0.0,1.0,0.16822254977667467,-0.06461666659999998
short,Equal,0.0,-247.66969780264736,0.084020288621261,0.0995651913265303,0.17168823308543893,0.13776400000000003
short,Bayes(range),0.0,-246.86694633224175,0.08469747715761433,0.08499201060400463,0.1679541445545787,0.13358873334553467
short,EmpiricalLinear,3.0,-242.99880573761996,0.0829109567375948,0.12318536388478074,0.20157950776911365,0.16923163931880567
short,Bayes(stimulus),0.0,-237.9176301847429,0.09262684265007749,-0.09435356879109902,0.15446327894564718,0.1201926974426567
short,LLM(Combined),,,0.0,1.0,0.18931378856279857,0.15194400000000002
