range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,46.06767724689581,0.0828430626220395,0.15243799939928665,,0.11210422017105838,0.09922295496014685
medium,47.318240415480176,0.08629251557767742,,-0.15231788079470138,0.09868406498807657,0.09939484214038317
long,42.23108491418247,0.09501171102753,,,-0.025664726542843803,0.09922295496014666
