range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,26.803287428863587,0.14742315888289917,,,-0.5343173087623816,0.23502816576403177
medium,-18.576920659119892,0.21419854472006353,,0.3344575105391613,0.04095639983060275,0.23525030686203605
long,-21.690779304551366,0.1751003006555636,,,-0.2789997525366839,0.23502816576403165
