range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.5885350318471337,0.41146496815286626
short,1,0.06946107784431149,0.9305389221556886
short,2,0.9989258861439313,0.0010741138560687036
short,3,0.3437500000000002,0.6562499999999998
short,4,0.0298507462686567,0.9701492537313433
short,5,0.11206896551724138,0.8879310344827587
short,6,0.038461538461538415,0.9615384615384616
short,7,0.1396396396396396,0.8603603603603605
short,8,0.5078125000000001,0.4921874999999999
short,9,0.27916666666666645,0.7208333333333335
medium,0,0.9998142517913557,0.00018574820864425412
medium,1,0.6672230696941378,0.3327769303058622
medium,2,0.6886302721122327,0.3113697278877673
medium,3,0.9995386928307792,0.0004613071692207704
medium,4,0.8956754772899076,0.1043245227100924
medium,5,0.3596789053371893,0.6403210946628106
medium,6,0.2524817605549576,0.7475182394450424
medium,7,0.02706380138577728,0.9729361986142228
medium,8,0.6713730428621575,0.3286269571378425
medium,9,0.2452321313738889,0.7547678686261111
long,0,0.9954751131221719,0.004524886877828149
long,1,0.5901639344262306,0.4098360655737694
long,2,0.272727272727273,0.7272727272727271
long,3,0.5177304964539016,0.48226950354609843
long,4,0.9993425378040762,0.0006574621959237748
long,5,0.9989806320081549,0.0010193679918450993
long,6,0.9987966305655837,0.001203369434416346
long,7,0.9994538503549972,0.0005461496450027692
long,8,0.9973753280839895,0.002624671916010457
long,9,0.16201117318435784,0.8379888268156421
