range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,32.03528571700654,0.24557765592365252,,,0.22357360956810335,0.23521755130669833
medium,49.45899164725318,0.1943035234222015,,-0.3541666666666667,0.08267347873580218,0.23520721737985426
long,51.6365996154041,0.16391066437760718,,,0.08857460458124419,0.23521755130669839
