model,mse,r_squared,aic,bic
Basic Single-Stage,0.017582564594830454,-0.26267623863760403,-117.22371929203787,-114.42132452871355
Basic Two-Stage,0.018898485282515073,-0.35717791245824526,-115.05861773050239,-112.25622296717808
Weber Single-Stage,0.015041217231799492,-0.08017163800801241,-121.90683646996857,-119.10444170664425
Weber Two-Stage,0.01568924032467298,-0.12670884007808914,-120.64149185883201,-117.8390970955077
Linear Regression,0.0067230107897989,0.5171929595026659,-146.0621137630214,-143.25971899969707
