model,mse,r_squared,aic,bic
Basic Single-Stage,0.003037422222222245,0.9297907498886634,-169.8925071242632,-167.0901123609389
Basic Two-Stage,0.0030379755661911426,0.9297779594821056,-169.8870441548507,-167.0846493915264
Weber Single-Stage,0.0029351280617947767,0.9321552536582864,-170.91990654210747,-168.11751177878315
Weber Two-Stage,0.0029360466408722683,0.9321340209341276,-170.91052239334826,-168.10812763002394
Linear Regression,0.0029345214245590392,0.9321692759252928,-170.92610552151837,-168.12371075819405
