scope,model,aic,weight,r2,mse,k,gain,w_p,delta_aic
overall,StaticGain_basic,312.02214990785484,0.6575653068464795,0.7825757420568674,0.44438555169156047,4,0.7023142881361272,0.3648594526400344,0.0
overall,StaticGain_weber,313.32871156370237,0.34215479690798933,0.8074731708764,0.39349860031669054,4,0.5998415807611392,0.32821369926347216,1.3065616558475313
overall,SeqGain_basic,328.64950511351293,0.00016119612015649167,0.7570879156105336,0.49647919535359963,4,0.6348848605202279,0.15077964625650944,16.62735520565809
overall,Linear_basic,329.636519467985,9.840726021790851e-05,0.7522022190200746,0.5064648933400523,3,,,17.61436956013017
overall,Linear_weber,333.45361442923246,1.4593366897869151e-05,0.7828434103409567,0.44383847419790534,3,,,21.43146452137762
overall,SeqGain_weber,335.33399235314744,5.699498231803415e-06,0.7839235861231075,0.44163074211034553,4,0.5197279845095153,0.02198640664730407,23.311842445292598
overall,Static_basic,373.656261187921,2.7180765190125334e-14,0.6676867796099617,0.679202933354616,3,,0.553931751888972,61.63411128006618
overall,Seq_basic,414.1872146700487,4.2961254738115757e-23,0.5645916546894285,0.889915318430361,3,,0.6093845112964074,102.16506476219388
overall,Static_weber,451.77678921378885,2.9553202954161227e-31,0.3563463227018414,1.315540396413611,3,,0.5970346444954271,139.754639305934
overall,Seq_weber,512.1493198475318,2.2954936720771e-44,0.16019755067331143,1.716441754413502,3,,0.8009726983616485,200.127169939677
range:long,Static_weber,84.0426913726201,0.31519802672365965,0.11702126293473714,0.29599781862208413,3,,0.8355453216276026,0.0
range:long,Linear_weber,84.04269137263877,0.3151980267207168,0.11702123776705176,0.2959978270589577,3,,,1.8673063095775433e-11
range:long,SeqGain_weber,85.81707229051376,0.12980205531526887,0.12161508273080313,0.2944578487658474,4,0.18255333963605605,0.1289060728437209,1.7743809178936658
range:long,StaticGain_weber,86.04269137261996,0.1159548739294495,0.11702126573251292,0.2959978176841957,4,2.1184595211831185,0.9223706433066409,1.999999999999858
range:long,Static_basic,87.97509803159542,0.04412373154929089,0.100058997490858,0.30168401848117077,3,,0.8465099234231386,3.9324066589753244
range:long,Linear_basic,87.9750980315967,0.04412373154926267,0.10005899749085001,0.30168401848117343,3,,,3.9324066589766034
range:long,SeqGain_basic,89.62191761342197,0.019367336803253046,0.1063934299988446,0.2995605492220981,4,0.1785537460186874,0.17199370044360568,5.579226240801873
range:long,StaticGain_basic,89.97509803159572,0.01623221370474945,0.10005899749085267,0.30168401848117254,4,1.346331562161582,0.8859938455431635,5.932406658975623
range:long,Seq_weber,121.39568752138373,2.4405259787898438e-09,-0.841301885434451,0.6172530760194789,3,,0.9220194730629533,37.35299614876364
range:long,Seq_basic,122.71183182115153,1.2638232236896802e-09,-0.8027415774455398,0.6043266412470526,3,,0.9015791770957837,38.66914044853144
range:medium,Static_basic,51.784416878699204,0.34991644736765987,0.6758015842392979,0.1462864301516228,3,,0.5551040601662179,0.0
range:medium,Linear_basic,51.78441687870029,0.34991644736746963,0.6758015842392906,0.14628643015162612,3,,,1.0871303857129533e-12
range:medium,StaticGain_basic,53.78441687869924,0.1287270671143088,0.6758015842392976,0.146286430151623,4,2.443477917074073,0.8179251262018608,2.0000000000000355
range:medium,SeqGain_basic,53.79824323765823,0.12784022278449625,0.6757119221694645,0.14632688791908344,4,0.44823836347831575,0.009900990099009901,2.0138263589590224
range:medium,Static_weber,57.9527016196018,0.016015420409930294,0.685337868492137,0.1419834202896355,3,,0.6271189631867936,6.1682847409025925
range:medium,Linear_weber,57.952701619605534,0.016015420409900366,0.6853378748904678,0.1419834174025487,3,,,6.16828474090633
range:medium,StaticGain_weber,59.952701619601385,0.0058917439105320825,0.6853378657132327,0.1419834215435466,4,1.7149038724554264,0.782564454940752,8.16828474090218
range:medium,SeqGain_weber,60.026898354102855,0.005677174526650347,0.6849536704138869,0.1421567800674939,4,0.37541080607247185,0.009900990099009901,8.24248147540365
range:medium,Seq_basic,83.07723915296819,5.608081778031656e-08,0.39379866470194924,0.273533197519863,3,,0.73314257191307,31.292822274268985
range:medium,Seq_weber,98.26523766427934,2.8234647211800752e-11,0.20681928883177114,0.3579029663968841,3,,0.8440600667233699,46.480820785580136
range:short,Static_weber,112.96379345750186,0.3461795676133173,0.5614066814813669,0.5843817375942268,3,,0.5524536359690553,0.0
range:short,Linear_weber,112.96379345750219,0.34617956761326074,0.5614066733568644,0.5843817484193138,3,,,3.268496584496461e-13
range:short,StaticGain_weber,114.96379345750175,0.12735234587856595,0.5614066843433829,0.5843817337808765,4,1.801115991995074,0.7515171895833125,1.9999999999998863
range:short,SeqGain_weber,115.31436797014018,0.10687611560968117,0.5581087236913362,0.5887759365536636,4,0.4495690219535925,0.009900990099009901,2.3505745126383175
range:short,Static_basic,118.0456363673765,0.02727679026205838,0.5868506654040883,0.5504801734155929,3,,0.2644632661675933,5.081842909874638
range:short,Linear_basic,118.04563636737745,0.027276790262045394,0.5868506654040861,0.5504801734155955,3,,,5.08184290987559
range:short,StaticGain_basic,120.04563636737763,0.010034570358551044,0.5868506654040786,0.5504801734156057,4,2.3318188043870127,0.684565248832668,7.0818429098757605
range:short,SeqGain_basic,120.39701457100999,0.008417787825909125,0.5839370060109144,0.5543623331910577,4,0.7390612125942642,0.009900990099009901,7.433221113508125
range:short,Seq_basic,126.45822656000571,0.0004064644005804129,0.5111474469821093,0.6513471416410376,3,,0.011179293606256033,13.494433102503848
range:short,Seq_weber,155.76292837996914,1.760302750699127e-10,0.029552751089265694,1.2930239144486624,3,,0.598582273016007,42.799134922467275
