range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-223.77979804129384,0.10047985890606158,0.019134838496434048,0.33079957552175016,-0.31284081171795003
long,Bayes(stimulus),0.0,-198.6365059794027,0.13719320929898923,-0.8285907027342689,0.2407599794670695,-0.21322233414338965
long,Bayes(range),0.0,-184.33182292051347,0.1582913068570372,-1.4342512723506404,0.21760310499961624,-0.19203870109887414
long,Equal,0.0,-174.07131783249355,0.17539526789511742,-1.9887323232126972,0.204745263681483,-0.17595000000000002
long,LLM(Combined),,,0.0,1.0,0.34833263269467013,-0.31025
medium,EmpiricalLinear,3.0,-271.2418681921589,0.06251062841549301,0.4023244766104652,0.24156544632003438,-0.19461481215997803
medium,Bayes(stimulus),0.0,-218.44977329697377,0.11253424169697622,-0.9369888396859973,0.14629779119246844,-0.0893812754970229
medium,Bayes(range),0.0,-203.86661253724333,0.13020226859927125,-1.592954185769992,0.15322805216876434,-0.06986415128771319
medium,Equal,0.0,-198.33452033588225,0.13760813929415658,-1.8963162821430535,0.1511172756504034,-0.06407000000000002
medium,LLM(Combined),,,0.0,1.0,0.22481866248156535,-0.18026999999999999
short,EmpiricalLinear,3.0,-284.67746148119534,0.05465171873565621,0.698915102099031,0.1376036444823292,-0.08391437612207148
short,Bayes(stimulus),0.0,-211.18829138105374,0.1210099005694508,-0.47612498546680393,0.08369163937914646,-0.0027134876159314535
short,Bayes(range),0.0,-201.39683781647238,0.13345801056849846,-0.7954388422063197,0.11037050857738463,0.01729494703780493
short,Equal,0.0,-174.15978814433447,0.1752401637753172,-2.095626985855067,0.1265176351343954,0.049659999999999996
short,LLM(Combined),,,0.0,1.0,0.15487008426419865,-0.10085
