model,mse,r_squared,aic,bic
Basic Single-Stage,4.710688183888123,0.04833102614112583,50.495026626016205,53.29742138934051
Basic Two-Stage,5.232568991505351,-0.05710107916366547,53.647076546546124,56.44947130987043
Weber Single-Stage,4.195219604795989,0.15246771160439643,47.018377782764546,49.820772546088854
Weber Two-Stage,4.402822856620735,0.11052700869190801,48.46738361990602,51.26977838323033
Linear Regression,4.463593668139153,0.09824988620349717,48.87863262425163,51.68102738757594
