model,mse,r_squared,aic,bic
Basic Single-Stage,0.003478076426222246,0.9321507101238223,-165.82965245548698,-163.02725769216266
Basic Two-Stage,0.0034782283007656735,0.9321477473999891,-165.82834287320154,-163.02594810987722
Weber Single-Stage,0.003578340763428838,0.9301947829831523,-164.97729919459374,-162.17490443126943
Weber Two-Stage,0.0035785320375125414,0.930191051664699,-164.975696086766,-162.17330132344168
Linear Regression,0.0034107639469867844,0.9334638221306484,-166.415775047806,-163.61338028448168
