range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,45.448571532917136,0.041873284495583474,-0.35352061674538937,,0.12898024811807085,0.09922295496014685
medium,46.140223807854625,0.04392056665236371,,-1.0,0.10381166920201854,0.09939484214038317
long,46.37445440181831,0.03151172670909248,,,0.08129261635801588,0.09922295496014666
