range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,10.095686540965966,0.5146833390125969,,,0.5282702323808924,0.23521755130669833
medium,27.640011340073794,0.1356893398598122,,-0.03157894736842137,0.04528144770632679,0.23520721737985426
long,42.667686181710664,0.31835625923389904,,,0.6685317956012872,0.23521755130669839
