model,mse,r_squared,aic,bic
Basic Single-Stage,0.016908658414775544,0.3709523437905152,-118.39610949399074,-115.59371473066642
Basic Two-Stage,0.016975964402249983,0.3684483796893383,-118.27693666934032,-115.474541906016
Weber Single-Stage,0.011260260044048004,0.5810879837262515,-130.59160274260003,-127.78920797927572
Weber Two-Stage,0.011260410779676589,0.5810823759546861,-130.59120118552954,-127.78880642220523
Linear Regression,0.010645565199171338,0.6039562883527042,-132.27553866068212,-129.4731438973578
