range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Bayes(stimulus),0.0,-315.9039116797725,0.0424665268427302,0.8985948224664912,0.04348812538280293,-0.025035093107546452
long,EmpiricalLinear,3.0,-285.1190634365157,0.054410907781306216,0.8335290007745202,0.0507107790652049,-0.03405227198653061
long,Bayes(range),0.0,-279.2522567373172,0.06126647001460071,0.7889368770833163,0.040424707401653284,-0.015242262992081581
long,Equal,0.0,-245.4219890823079,0.08593020423576334,0.5847990571384872,0.055836766919297905,0.015544000000000011
long,LLM(Combined),,,0.0,1.0,0.05884762136229466,-0.045256
medium,Bayes(stimulus),0.0,-300.0499481100332,0.04976220686756459,0.9206772929149851,0.03591234400296146,-0.0068277271239426595
medium,EmpiricalLinear,3.0,-288.3179736450372,0.05269789661656866,0.9110420379998257,0.041043472383109826,-0.002924777392145456
medium,Bayes(range),0.0,-283.3508982320248,0.058806141487535914,0.8892245223023019,0.04683368443950482,0.01634195050198579
medium,Equal,0.0,-258.5225997687073,0.075379042180171,0.8179882220889648,0.057143447918374696,0.02032999999999999
medium,LLM(Combined),,,0.0,1.0,0.051900458957508264,-0.013270000000000011
short,Bayes(stimulus),0.0,-256.4881107400364,0.07692832710044362,0.7528929178473904,0.030397896905496276,0.007789716716988313
short,Bayes(range),0.0,-250.5623187836957,0.08162471459652657,0.7218007418696223,0.058340778917692834,0.02737300965906547
short,Equal,0.0,-242.7746124777175,0.08823548039196025,0.6749133575514635,0.07540776180208508,0.037644
short,EmpiricalLinear,3.0,-241.75239672861383,0.08395083346825863,0.7057187172735693,0.05382569387179121,0.01939504937867695
short,LLM(Combined),,,0.0,1.0,0.07783800190138492,0.04094400000000001
