model,mse,r_squared,aic,bic
Basic Single-Stage,0.003441247537333353,0.93311746087235,-166.14892001190734,-163.34652524858302
Basic Two-Stage,0.0034416301114727687,0.9331100253334732,-166.1455859732273,-163.34319120990298
Weber Single-Stage,0.0037220613132662736,0.9276596906443557,-163.7962704634284,-160.9938757001041
Weber Two-Stage,0.003722599016117233,0.9276492400936243,-163.79193802852652,-160.9895432652022
Linear Regression,0.003364792982638017,0.9346033972051546,-166.82275062767383,-164.0203558643495
