range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,32.57150184297362,1.3043632862174088,-0.06862859269636168,2.013567810265625,1.2002529640224617
long,Bayes(stimulus),0.0,38.87720103092387,1.4751681898512727,-0.36682443838268974,1.713505242960164,0.38658103758730533
long,Equal,0.0,39.127165795936506,1.4788602029941844,-0.3736747063626653,1.4380902259594144,0.25469999999999987
long,Bayes(range),0.0,44.23363975217408,1.5563392010336414,-0.5213816397676234,1.2949821386303741,0.1430786747354892
long,LLM(Combined),,,0.0,1.0,2.0872525812656213,0.9630000000000001
medium,Equal,0.0,102.70113835301267,2.7927070200792636,-0.0361807754709651,2.239940450101297,1.7592
medium,Bayes(range),0.0,108.75286965982617,2.966932813904714,-0.16949993147556763,1.4235521313605857,1.1314813331864417
medium,Bayes(stimulus),0.0,113.93265107503265,3.124663229278597,-0.2971530179561357,1.3646914534028383,1.0117058697018704
medium,EmpiricalLinear,3.0,115.7954784433834,2.9980281356226333,-0.19414258303767173,3.991019777738601,3.5326135968943815
medium,LLM(Combined),,,0.0,1.0,3.8763410479471494,2.7157000000000004
short,EmpiricalLinear,3.0,81.35002608083053,2.1244230525037646,-1.620129640644072,8.424552736487357,8.22606343908316
short,Equal,0.0,160.34522265435106,4.970160963188214,-13.341074020319306,4.612954134066368,4.500230000000001
short,Bayes(stimulus),0.0,191.17708527241808,6.7650581190507495,-25.56952763665281,3.0981083348278613,2.7976594870885925
short,Bayes(range),0.0,197.79735866593737,7.228081054736045,-29.331004780164957,2.283696810274695,2.166251942078872
short,LLM(Combined),,,0.0,1.0,9.412248660283046,9.280230000000001
