model,mse,r_squared,aic,bic
Basic Single-Stage,0.002522794385647423,0.9285734660373492,-175.45975403933383,-172.65735927600952
Basic Two-Stage,0.0014019947436250913,0.9603060694360565,-193.07438673182207,-190.27199196849776
Weber Single-Stage,0.0023647787690355697,0.9330472780415168,-177.3994406602773,-174.59704589695298
Weber Two-Stage,0.001225150480211902,0.9653129668901828,-197.1162712462223,-194.313876482898
Linear Regression,0.012043707390680199,0.6590129263523457,-128.5738980866472,-125.77150332332289
