range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,EmpiricalLinear,3.0,-177.71894605949691,0.15926441658600599,-0.11426613910037142,0.32420311585147843,-0.2902574161252116
long,Bayes(range),0.0,-168.2427184899875,0.1859221604781111,-0.5184962992816948,0.29903803693312564,-0.25604515448512327
long,Equal,0.0,-167.4265604450017,0.18744578829624312,-0.5434863622386221,0.2975558689557307,-0.248813
long,Bayes(stimulus),0.0,-158.69576857741473,0.20454696221381766,-0.8379660758610499,0.3184568223076234,-0.25215454645116947
long,LLM(Combined),,,0.0,1.0,0.3697944063936067,-0.31205
medium,Equal,0.0,-210.00855148426388,0.12244595685444253,0.2929972050943016,0.23969714672895046,-0.11839500000000001
medium,Bayes(range),0.0,-202.1937413827107,0.13239870534929427,0.17339180087891948,0.2455934105077122,-0.15049621476975414
medium,EmpiricalLinear,3.0,-201.49451123872387,0.1255633191709194,0.2565396586500057,0.22247124452057027,-0.1312070148696596
medium,Bayes(stimulus),0.0,-178.00135966908087,0.1686358543604716,-0.34101015426852355,0.2635796596693474,-0.06395661277969877
medium,LLM(Combined),,,0.0,1.0,0.22007296744489088,-0.09666999999999999
short,EmpiricalLinear,3.0,-179.60908097555148,0.15628237532078446,0.21223399431865242,0.177229653477111,0.13889443099487106
short,Bayes(stimulus),0.0,-170.91584210352073,0.18101806952841334,-0.056868824120010375,0.24704769388783432,0.18697588173746513
short,Bayes(range),0.0,-168.71178823459672,0.18505209806982292,-0.10449881887719537,0.2558407074198178,0.2168545429762637
short,Equal,0.0,-164.76112553800505,0.1925092151687582,-0.19530923795528254,0.23309750615979502,0.17528919202222223
short,LLM(Combined),,,0.0,1.0,0.20165986958242335,0.12615
