model,mse,r_squared,aic,bic
Basic Single-Stage,1676.1122382666663,-0.2727263290001265,226.72696742007798,229.5293621834023
Basic Two-Stage,1676.112282464023,-0.27272636256061156,226.72696821114715,229.52936297447147
Weber Single-Stage,1675.9482922743339,-0.2726018394962546,226.72403287893462,229.52642764225894
Weber Two-Stage,1675.9486357497794,-0.27260210030828924,226.7240390272522,229.5264337905765
Linear Regression,1252.0940882032623,0.04924439064434283,217.97718099871472,220.77957576203903
