range,model,k,aic,rmse_to_llm,r2_to_llm,rmse_vs_truth,bias_vs_truth
long,Combo_NonOracle,0.0,-305.44429551556533,0.047148977540803244,0.16704407789782494,0.13545654677661387,-0.08792823534368419
long,Equal,0.0,-302.4133864754457,0.04859989711923266,0.11499003312300482,0.13746733793887186,-0.08835000000000001
long,EmpiricalLinear,2.0,-301.13422146001227,0.04729540118122461,0.1618624672543193,0.1348955989707179,-0.08775795021346303
long,Combo_Oracle,0.0,-196.0121766791127,0.1408412700837983,-6.432541238447197,0.10319858629329016,0.028930276905202463
long,LLM(Combined),,,0.0,1.0,0.1428028816235863,-0.10265
medium,Combo_NonOracle,0.0,-302.76217727016456,0.048430680429435075,0.3977726979690497,0.16353826071910402,-0.1125850978023982
medium,EmpiricalLinear,2.0,-300.3763023012081,0.04765522394854138,0.4169036424360857,0.16070725703447333,-0.11339868231345433
medium,Equal,0.0,-291.23821854392014,0.05434611301647986,0.24167342788772606,0.17158598719009663,-0.11057
medium,Combo_Oracle,0.0,-275.686864092162,0.06349026823020568,-0.03498396818891614,0.10591253532133013,-0.04568052379653574
medium,LLM(Combined),,,0.0,1.0,0.1398834908057416,-0.08827
short,Combo_NonOracle,0.0,-231.79286808669755,0.09847735251772306,-2.6131313091086183,0.07379182949586378,-0.007346685768381163
short,EmpiricalLinear,2.0,-228.44699968919878,0.09783528331177124,-2.5661699008563756,0.07311090440384287,-0.009085486153638403
short,Equal,0.0,-225.39593549052051,0.10498273667608403,-3.10626331947363,0.08188029066875618,-0.0030399999999999906
short,Combo_Oracle,0.0,-200.13641541523816,0.13515079091091614,-5.805314482588253,0.08008458333448251,0.01675024689133409
short,LLM(Combined),,,0.0,1.0,0.12460859922172306,-0.07665
