model,mse,r_squared,aic,bic
Basic Single-Stage,0.16144401359638355,0.9599450267866575,-50.707720021428656,-47.90532525810435
Basic Two-Stage,0.1576043712986301,0.960897659008561,-51.42983060885094,-48.627435845526634
Weber Single-Stage,0.15969275565276675,0.9603795216214835,-51.03491975027686,-48.232524986952555
Weber Two-Stage,0.157415556147738,0.9609445048818936,-51.46579290043485,-48.66339813711054
Linear Regression,0.13800725621494178,0.9657597898627799,-55.413253039100866,-52.61085827577656
