range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,43.32516701402825,0.4852838132797372,,,-0.09386077780307293,0.23521755130669833
medium,42.990190990112424,0.12752892662285825,,1.3500000000000019,-0.19105744274901426,0.23520721737985426
long,52.157435259910535,0.09619880463696595,,,0.37648097956318444,0.23521755130669839
