range_category,regression_angle,scalar_variability,short_vs_medium_t,medium_vs_long_t,response_autocorr,stimulus_autocorr
short,25.239406759232093,0.0773937867046038,,,0.208536295988545,0.23521755130669833
medium,,0.09716581666566404,,-1.9113924050632964,0.5734219694224044,0.2985247444722297
long,,0.06255352539446703,,,0.3208212294842269,0.27641545478600643
