model,mse,r_squared,aic,bic
Basic Single-Stage,0.0026581049595555775,0.9344655931487056,-173.89297082543513,-171.0905760621108
Basic Two-Stage,0.0026585436595664663,0.9344547771931896,-173.88802182379993,-171.08562706047562
Weber Single-Stage,0.0024556649442824606,0.9394566625480527,-176.2685168766631,-173.4661221133388
Weber Two-Stage,0.002456558102948206,0.9394346421145957,-176.2576118933077,-173.4552171299834
Linear Regression,0.0024251813333093794,0.9402082225482042,-176.64310176362576,-173.84070700030145
