range_category,stimulus_id,w_img_bayes,w_txt_bayes
short,0,0.129122227100173,0.870877772899827
short,1,0.4978492910626095,0.5021507089373904
short,2,0.6818677722016147,0.31813222779838535
short,3,0.7552870090634444,0.24471299093655563
short,4,3.4568464572509064e-06,0.9999965431535427
short,5,1.436348228264461e-05,0.9999856365177173
short,6,0.5,0.5
short,7,0.6475341898052218,0.3524658101947782
short,8,0.8663366336633666,0.13366336633663345
short,9,0.6238534585086869,0.3761465414913131
medium,0,0.4392990829887048,0.5607009170112952
medium,1,0.7007751182177153,0.2992248817822847
medium,2,0.8730481894323703,0.12695181056762972
medium,3,0.28888375317772114,0.7111162468222789
medium,4,0.8763729843421364,0.1236270156578636
medium,5,0.45137217140105934,0.5486278285989407
medium,6,0.43554006968641146,0.5644599303135885
medium,7,0.4456511305826373,0.5543488694173627
medium,8,0.7470998940476514,0.2529001059523486
medium,9,0.9590325644835229,0.04096743551647708
long,0,0.8186960404882406,0.18130395951175937
long,1,0.7617169997311588,0.2382830002688412
long,2,0.9804463102076889,0.01955368979231109
long,3,0.7735053731818796,0.22649462681812038
long,4,0.9960809928151535,0.003919007184846501
long,5,0.8995900998153885,0.10040990018461149
long,6,0.9936406995230526,0.006359300476947438
long,7,0.8929421849699972,0.10705781503000278
long,8,0.8149596965386441,0.18504030346135592
long,9,0.6710328537685205,0.3289671462314795
